Freq.	V(vout_2)
1.00000000000000e+04,4.33418987694328e-04
1.02329299228075e+04,4.53844327499934e-04
1.04712854805090e+04,4.75232180880734e-04
1.07151930523761e+04,4.97627899765879e-04
1.09647819614318e+04,5.21078972485294e-04
1.12201845430196e+04,5.45635124382136e-04
1.14815362149688e+04,5.71348423122455e-04
1.17489755493953e+04,5.98273388982799e-04
1.20226443461741e+04,6.26467110319297e-04
1.23026877081238e+04,6.55989364448628e-04
1.25892541179417e+04,6.86902744248361e-04
1.28824955169313e+04,7.19272790664474e-04
1.31825673855641e+04,7.53168131500780e-04
1.34896288259165e+04,7.88660626685559e-04
1.38038426460288e+04,8.25825520382135e-04
1.41253754462275e+04,8.64741600269540e-04
1.44543977074593e+04,9.05491364261349e-04
1.47910838816821e+04,9.48161195119585e-04
1.51356124843621e+04,9.92841543190915e-04
1.54881661891248e+04,1.03962711780260e-03
1.58489319246111e+04,1.08861708760475e-03
1.62181009735893e+04,1.13991529031289e-03
1.65958690743756e+04,1.19363045232779e-03
1.69824365246174e+04,1.24987641863965e-03
1.73780082874937e+04,1.30877239352374e-03
1.77827941003892e+04,1.37044319252454e-03
1.81970085860998e+04,1.43501950628482e-03
1.86208713666287e+04,1.50263817668496e-03
1.90546071796325e+04,1.57344248602534e-03
1.94984459975804e+04,1.64758245965436e-03
1.99526231496888e+04,1.72521518286838e-03
2.04173794466953e+04,1.80650513258686e-03
2.08929613085404e+04,1.89162452461414e-03
2.13796208950223e+04,1.98075367712483e-03
2.18776162394955e+04,2.07408139117646e-03
2.23872113856834e+04,2.17180534901001e-03
2.29086765276777e+04,2.27413253100752e-03
2.34422881531992e+04,2.38127965211330e-03
2.39883291901949e+04,2.49347361867230e-03
2.45470891568503e+04,2.61095200658591e-03
2.51188643150958e+04,2.73396356183625e-03
2.57039578276886e+04,2.86276872432981e-03
2.63026799189538e+04,2.99764017619680e-03
2.69153480392691e+04,3.13886341567467e-03
2.75422870333816e+04,3.28673735772691e-03
2.81838293126445e+04,3.44157496260607e-03
2.88403150312660e+04,3.60370389374232e-03
2.95120922666638e+04,3.77346720619935e-03
3.01995172040201e+04,3.95122406714254e-03
3.09029543251359e+04,4.13735050981848e-03
3.16227766016837e+04,4.33224022248952e-03
3.23593656929628e+04,4.53630537404759e-03
3.31131121482591e+04,4.74997747784070e-03
3.38844156139202e+04,4.97370829556758e-03
3.46736850452531e+04,5.20797078298690e-03
3.54813389233575e+04,5.45326007937589e-03
3.63078054770101e+04,5.71009454270348e-03
3.71535229097172e+04,5.97901683260491e-03
3.80189396320560e+04,6.26059504324856e-03
3.89045144994280e+04,6.55542388843929e-03
3.98107170553496e+04,6.86412594121982e-03
4.07380277804112e+04,7.18735293044323e-03
4.16869383470335e+04,7.52578709684370e-03
4.26579518801592e+04,7.88014261127835e-03
4.36515832240165e+04,8.25116705786899e-03
4.46683592150962e+04,8.63964298493112e-03
4.57088189614874e+04,9.04638952666729e-03
4.67735141287197e+04,9.47226409873659e-03
4.78630092322637e+04,9.91816417094657e-03
4.89778819368445e+04,1.03850291203679e-02
5.01187233627271e+04,1.08738421684574e-02
5.12861383991363e+04,1.13856324056908e-02
5.24807460249771e+04,1.19214769075936e-02
5.37031796370251e+04,1.24825029459598e-02
5.49540873857623e+04,1.30698902993684e-02
5.62341325190347e+04,1.36848736671676e-02
5.75439937337155e+04,1.43287451912606e-02
5.88843655355587e+04,1.50028570901878e-02
6.02559586074356e+04,1.57086244101505e-02
6.16595001861480e+04,1.64475278977474e-02
6.30957344480191e+04,1.72211169993981e-02
6.45654229034654e+04,1.80310129925383e-02
6.60693448007594e+04,1.88789122538353e-02
6.76082975391980e+04,1.97665896698264e-02
6.91830970918934e+04,2.06959021955468e-02
7.07945784384136e+04,2.16687925667893e-02
7.24435960074988e+04,2.26872931718811e-02
7.41310241300915e+04,2.37535300889038e-02
7.58577575029181e+04,2.48697272944004e-02
7.76247116628689e+04,2.60382110498228e-02
7.94328234724279e+04,2.72614144719399e-02
8.12830516164096e+04,2.85418822935843e-02
8.31763771102668e+04,2.98822758211394e-02
8.51138038202373e+04,3.12853780952473e-02
8.70963589956077e+04,3.27540992611400e-02
8.91250938133742e+04,3.42914821550854e-02
9.12010839355906e+04,3.59007081132672e-02
9.33254300796988e+04,3.75851030093892e-02
9.54992586021432e+04,3.93481435271461e-02
9.77237220955807e+04,4.11934636733876e-02
9.99999999999996e+04,4.31248615376837e-02
1.02329299228075e+05,4.51463063035430e-02
1.04712854805090e+05,4.72619455160837e-02
1.07151930523760e+05,4.94761126105431e-02
1.09647819614318e+05,5.17933347052329e-02
1.12201845430196e+05,5.42183406618710e-02
1.14815362149688e+05,5.67560694152362e-02
1.17489755493952e+05,5.94116785730777e-02
1.20226443461741e+05,6.21905532859209e-02
1.23026877081238e+05,6.50983153848650e-02
1.25892541179416e+05,6.81408327839226e-02
1.28824955169313e+05,7.13242291412508e-02
1.31825673855640e+05,7.46548937714787e-02
1.34896288259165e+05,7.81394917986539e-02
1.38038426460288e+05,8.17849745362251e-02
1.41253754462275e+05,8.55985900770594e-02
1.44543977074592e+05,8.95878940724449e-02
1.47910838816820e+05,9.37607606744743e-02
1.51356124843620e+05,9.81253936109312e-02
1.54881661891247e+05,1.02690337355822e-01
1.58489319246111e+05,1.07464488352016e-01
1.62181009735892e+05,1.12457106234338e-01
1.65958690743755e+05,1.17677824993098e-01
1.69824365246174e+05,1.23136664007476e-01
1.73780082874937e+05,1.28844038867047e-01
1.77827941003891e+05,1.34810771886517e-01
1.81970085860997e+05,1.41048102203984e-01
1.86208713666286e+05,1.47567695336085e-01
1.90546071796324e+05,1.54381652044365e-01
1.94984459975804e+05,1.61502516345197e-01
1.99526231496887e+05,1.68943282471069e-01
2.04173794466952e+05,1.76717400562696e-01
2.08929613085403e+05,1.84838780839546e-01
2.13796208950222e+05,1.93321795960087e-01
2.18776162394954e+05,2.02181281241551e-01
2.23872113856833e+05,2.11432532362363e-01
2.29086765276776e+05,2.21091300116802e-01
2.34422881531991e+05,2.31173781730996e-01
2.39883291901948e+05,2.41696608180395e-01
2.45470891568502e+05,2.52676826870576e-01
2.51188643150957e+05,2.64131878954189e-01
2.57039578276885e+05,2.76079570455819e-01
2.63026799189537e+05,2.88538036261450e-01
2.69153480392690e+05,3.01525695898751e-01
2.75422870333815e+05,3.15061199885954e-01
2.81838293126444e+05,3.29163365258717e-01
2.88403150312659e+05,3.43851098693006e-01
2.95120922666637e+05,3.59143305425264e-01
3.01995172040200e+05,3.75058781924945e-01
3.09029543251358e+05,3.91616089996074e-01
3.16227766016836e+05,4.08833409668940e-01
3.23593656929627e+05,4.26728367887011e-01
3.31131121482589e+05,4.45317839591691e-01
3.38844156139201e+05,4.64617717355044e-01
3.46736850452530e+05,4.84642645201467e-01
3.54813389233574e+05,5.05405711689348e-01
3.63078054770099e+05,5.26918096686734e-01
3.71535229097171e+05,5.49188665567107e-01
3.80189396320559e+05,5.72223503767373e-01
3.89045144994279e+05,5.96025383788240e-01
3.98107170553495e+05,6.20593155776131e-01
4.07380277804111e+05,6.45921051808148e-01
4.16869383470333e+05,6.71997892914634e-01
4.26579518801590e+05,6.98806186730408e-01
4.36515832240164e+05,7.26321102488200e-01
4.46683592150961e+05,7.54509308889687e-01
4.57088189614873e+05,7.83327659260209e-01
4.67735141287196e+05,8.12721707382683e-01
4.78630092322636e+05,8.42624036610698e-01
4.89778819368444e+05,8.72952384410410e-01
5.01187233627270e+05,9.03607544548281e-01
5.12861383991362e+05,9.34471029951261e-01
5.24807460249770e+05,9.65402481105763e-01
5.37031796370250e+05,9.96236808092993e-01
5.49540873857621e+05,1.02678105942711e+00
5.62341325190346e+05,1.05681101830596e+00
5.75439937337154e+05,1.08606753733208e+00
5.88843655355586e+05,1.11425263692610e+00
6.02559586074354e+05,1.14102541130504e+00
6.16595001861479e+05,1.16599780980691e+00
6.30957344480189e+05,1.18873039120006e+00
6.45654229034652e+05,1.20872818489045e+00
6.60693448007592e+05,1.22543683568804e+00
6.76082975391978e+05,1.23823925739529e+00
6.91830970918932e+05,1.24645307331158e+00
7.07945784384134e+05,1.24932917580538e+00
7.24435960074986e+05,1.24605178762678e+00
7.41310241300913e+05,1.23574044779128e+00
7.58577575029179e+05,1.21745436567219e+00
7.76247116628687e+05,1.19019957751743e+00
7.94328234724276e+05,1.15293928803735e+00
8.12830516164094e+05,1.10460767461630e+00
8.31763771102666e+05,1.04412726464988e+00
8.51138038202371e+05,9.70429765090579e-01
8.70963589956075e+05,8.82479934423470e-01
8.91250938133740e+05,7.79301759985182e-01
9.12010839355904e+05,6.60005869914029e-01
9.33254300796985e+05,5.23816812597922e-01
9.54992586021430e+05,3.70098626897762e-01
9.77237220955804e+05,1.98377050739859e-01
9.99999999999993e+05,8.35680778189049e-03
1.02329299228075e+06,-2.00067317523065e-01
1.04712854805089e+06,-4.26806475683229e-01
1.07151930523760e+06,-6.71581135556503e-01
1.09647819614318e+06,-9.33931587468796e-01
1.12201845430196e+06,-1.21323474925710e+00
1.14815362149688e+06,-1.50872601627542e+00
1.17489755493952e+06,-1.81952461110577e+00
1.20226443461740e+06,-2.14466078153349e+00
1.23026877081237e+06,-2.48310325788290e+00
1.25892541179416e+06,-2.83378558078184e+00
1.28824955169313e+06,-3.19563020145069e+00
1.31825673855640e+06,-3.56756958890596e+00
1.34896288259164e+06,-3.94856390773569e+00
1.38038426460288e+06,-4.33761512313687e+00
1.41253754462274e+06,-4.73377762660520e+00
1.44543977074592e+06,-5.13616564817993e+00
1.47910838816820e+06,-5.54395783121736e+00
1.51356124843620e+06,-5.95639940134673e+00
1.54881661891247e+06,-6.37280237378223e+00
1.58489319246110e+06,-6.79254422447285e+00
1.62181009735892e+06,-7.21506541167297e+00
1.65958690743755e+06,-7.63986608457736e+00
1.69824365246173e+06,-8.06650226169461e+00
1.73780082874936e+06,-8.49458170855907e+00
1.77827941003891e+06,-8.92375969534280e+00
1.81970085860997e+06,-9.35373477165003e+00
1.86208713666285e+06,-9.78424465894850e+00
1.90546071796323e+06,-1.02150623307063e+01
1.94984459975803e+06,-1.06459923259157e+01
1.99526231496887e+06,-1.10768673226183e+01
2.04173794466951e+06,-1.15075449835341e+01
2.08929613085402e+06,-1.19379050751621e+01
2.13796208950222e+06,-1.23678468540482e+01
2.18776162394954e+06,-1.27972867086683e+01
2.23872113856832e+06,-1.32261560420086e+01
2.29086765276776e+06,-1.36543993779782e+01
2.34422881531990e+06,-1.40819726739101e+01
2.39883291901947e+06,-1.45088418212808e+01
2.45470891568501e+06,-1.49349813171960e+01
2.51188643150956e+06,-1.53603730899606e+01
2.57039578276884e+06,-1.57850054630480e+01
2.63026799189536e+06,-1.62088722429053e+01
2.69153480392689e+06,-1.66319719172077e+01
2.75422870333814e+06,-1.70543069513561e+01
2.81838293126443e+06,-1.74758831721546e+01
2.88403150312658e+06,-1.78967092287028e+01
2.95120922666636e+06,-1.83167961215582e+01
3.01995172040199e+06,-1.87361567921705e+01
3.09029543251357e+06,-1.91548057654630e+01
3.16227766016835e+06,-1.95727588392214e+01
3.23593656929626e+06,-1.99900328146681e+01
3.31131121482588e+06,-2.04066452632417e+01
3.38844156139200e+06,-2.08226143251765e+01
3.46736850452529e+06,-2.12379585359920e+01
3.54813389233573e+06,-2.16526966774580e+01
3.63078054770098e+06,-2.20668476500085e+01
3.71535229097169e+06,-2.24804303639375e+01
3.80189396320558e+06,-2.28934636470274e+01
3.89045144994277e+06,-2.33059661665430e+01
3.98107170553494e+06,-2.37179563637732e+01
4.07380277804109e+06,-2.41294523995210e+01
4.16869383470332e+06,-2.45404721091346e+01
4.26579518801589e+06,-2.49510329658468e+01
4.36515832240162e+06,-2.53611520513340e+01
4.46683592150959e+06,-2.57708460325427e+01
4.57088189614871e+06,-2.61801311439464e+01
